product_id,image_filename,full_image_path,original_url
B0F2FF44NN,B0F2FF44NN_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0F2FF44NN_allsrp_img7.jpg,https://m.media-amazon.com/images/I/81DAO9CuNOL._SL1500_.jpg
B0DGTTKCJX,B0DGTTKCJX_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DGTTKCJX_allsrp_img1.jpg,https://m.media-amazon.com/images/I/71TIEZXXxkL._SX425_.jpg
B0DGTTKCJX,B0DGTTKCJX_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DGTTKCJX_allsrp_img2.jpg,https://m.media-amazon.com/images/I/61cIHzCDl6L._SY355_.jpg
B0DGTTKCJX,B0DGTTKCJX_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DGTTKCJX_allsrp_img3.jpg,https://m.media-amazon.com/images/I/71bpCD5dbVL._SY450_.jpg
B0DGTTKCJX,B0DGTTKCJX_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DGTTKCJX_allsrp_img4.jpg,https://m.media-amazon.com/images/I/716VWXIZ3CL._SY355_.jpg
B0DGTTKCJX,B0DGTTKCJX_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DGTTKCJX_allsrp_img5.jpg,https://m.media-amazon.com/images/I/51vgABLxDUL.jpg
B0DGTTKCJX,B0DGTTKCJX_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DGTTKCJX_allsrp_img6.jpg,https://m.media-amazon.com/images/I/715Y6zPgK+L._SX425_.jpg
B0DGTTKCJX,B0DGTTKCJX_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DGTTKCJX_allsrp_img7.jpg,https://m.media-amazon.com/images/I/51moSaDnLaL._SS40_.jpg
B0856HY85J,B0856HY85J_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0856HY85J_allsrp_img1.jpg,https://m.media-amazon.com/images/I/41PlZjYsy-L.jpg
B0856HY85J,B0856HY85J_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0856HY85J_allsrp_img2.jpg,https://m.media-amazon.com/images/I/412g70QjQFL._SS40_.jpg
B0856HY85J,B0856HY85J_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0856HY85J_allsrp_img3.jpg,https://m.media-amazon.com/images/I/610B1gqS4UL._SX425_.jpg
B0856HY85J,B0856HY85J_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0856HY85J_allsrp_img4.jpg,https://m.media-amazon.com/images/I/713vSnqDamL._SX522_.jpg
B0856HY85J,B0856HY85J_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0856HY85J_allsrp_img5.jpg,https://m.media-amazon.com/images/I/71b+g2CJ79L._SX679_.jpg
